XKFS, 55752239, 1, 0, 0, 0, 0, 0
XKQ, 55752239, 1, 0.9987516, -0.04838909, 0.00313732, 0.01199256
AHR2, 55753038, -5.48, 0.6, 1.38, 0, 0, 0, 0.9987634, -0.04793965, 0.004663588, 0.01231311
PIDS, 55753043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PIDA, 55753048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMU, 55753052, 0, 2.626887E-05, 2.073858E-05, -0.0005126779, 0.006043686, 0.1745058, -9.784904, 0, 0, 31.875, 1, 1, 2003, 1613
IMU, 55753052, 1, 0.0004409862, 0.0006882188, -4.243416E-06, -0.01708129, 0.1672511, -9.781155, 0, 0, 37.74155, 1, 1, 2014, 2014
IMU, 55753052, 2, -9.424218E-05, 0.0003281649, -0.0002506874, -0.0257148, 0.14829, -9.772593, 0, 0, 40.93934, 1, 1, 7986, 3993
MSG, 55753173, LOG: Log_Write_Motor called at 55753128
MSG, 55753183, LOG: Logged 0 motors
MSG, 55766922, CAN TX: Motor Drive ID=0x01 cmd=0x1D speed=842 rpm=5
MSG, 55766939, CAN TX AUX: ID=0x01 DLC=5 data=[1D 4A 03 00 00 00 00 00]
CANT, 55766945, 1, 5, 29, 74, 3, 0, 0, 0, 0, 0
MSG, 55766958, CAN TX LOG: ID=0x01 DLC=5
PARM, 55766967, motor_id, 16, NaN
PARM, 55766972, speed_val, 5, NaN
MSG, 55768021, CAN TX: Wheel Compact ID=0x10 L_erpm=0 R_erpm=0
MSG, 55768037, CAN TX AUX: ID=0x10 DLC=7 data=[02 00 00 00 00 00 00 00]
CANT, 55768043, 16, 7, 2, 0, 0, 0, 0, 0, 0, 0
MSG, 55768051, CAN TX LOG: ID=0x10 DLC=7
STAK, 55768431, 6, 181, 944, 664, rcout
MSG, 55769083, CAN TX AUX: ID=0x10 DLC=1 data=[00 00 00 00 00 00 00 00]
CANT, 55769090, 16, 1, 0, 0, 0, 0, 0, 0, 0, 0
MSG, 55769103, CAN TX LOG: ID=0x10 DLC=1
ATT, 55773415, 0, -3.71, 0, -0.19, 0, 34.81, 0.06, 0.1, 0
XKF4, 55772209, 0, 0, 0.01, 0, 0, 0, 0.01389764, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55772209, 0, -5.48, 0.59, 1.36, -0.1766285, -1.773509, -0.1078661, -0.08014111, 0, 0, -0.09401923, -0.01, 0, 0, 0
XKF2, 55772209, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55772209, 0, 0, 0, 0, -0.17, -1.37, -0.07, 0, 0, 0, 0, 0, 0, 0
XKF5, 55772209, 0, 0, 0, 0, 0, 0.3, 0.23, 0, 0, 0.5, 0.0001229877, 0.05644132, 0.1816978
XKFS, 55772209, 0, 0, 0, 0, 0, 0
XKQ, 55772209, 0, 0.998772, -0.04778574, 0.004735557, 0.01218844
XKF4, 55772209, 1, 0, 0.01, 0, 0, 0, 0.01390827, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55772209, 1, -5.56, 0.4, 1.34, -0.1831507, -1.804298, -0.1102357, -0.07625706, 0, 0, -0.1067056, 0.02, 0.02, 0, 0
XKF2, 55772209, 1, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55772209, 1, 0, 0, 0, -0.19, -1.39, -0.09, 0, 0, 0, 0, 0, 0, 0
XKFS, 55772209, 1, 0, 0, 0, 0, 0
XKQ, 55772209, 1, 0.9987532, -0.04838582, 0.003081867, 0.01188935
AHR2, 55773531, -5.48, 0.59, 1.36, 0, 0, 0, 0.9987651, -0.04794099, 0.004612317, 0.01219499
PIDS, 55773537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PIDA, 55773541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMU, 55773546, 0, -0.0001420094, -0.0001412547, -0.0009575389, -0.009329838, 0.1807224, -9.783444, 0, 0, 31.875, 1, 1, 2003, 1613
IMU, 55773546, 1, 0.0004260026, 0.0006727868, -0.0001370874, -0.01601398, 0.1766742, -9.784435, 0, 0, 37.80193, 1, 1, 2014, 2014
IMU, 55773546, 2, -0.000117704, 0.0001330113, -0.0003301096, -0.02774304, 0.1552122, -9.767529, 0, 0, 40.93938, 1, 1, 7986, 3993
MSG, 55773758, LOG: Log_Write_Motor called at 55773746
MSG, 55773768, LOG: Logged 0 motors
ATT, 55793104, 0, -3.7, 0, -0.2, 0, 34.8, 0.06, 0.1, 0
XKF4, 55792256, 0, 0, 0.01, 0, 0, 0, 0.01390584, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55792256, 0, -5.48, 0.59, 1.37, -0.1768471, -1.784817, -0.1085159, -0.0794715, 0, 0, -0.0956381, -0.01, 0, 0, 0
XKF2, 55792256, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55792256, 0, 0, 0, 0, -0.17, -1.37, -0.07, 0, 0, 0, 0, 0, 0, 0
XKF5, 55792256, 0, 0, 0, 0, 0, 0.31, 0.23, 0, 0, 0.5, 0.0001135499, 0.05077363, 0.1650674
XKFS, 55792256, 0, 0, 0, 0, 0, 0
XKQ, 55792256, 0, 0.9987718, -0.04777331, 0.004729275, 0.01225495
XKF4, 55792256, 1, 0, 0.01, 0, 0, 0, 0.01391646, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55792256, 1, -5.55, 0.4, 1.34, -0.1838973, -1.815228, -0.1108581, -0.07551585, 0, 0, -0.1081708, 0.02, 0.02, 0, 0
XKF2, 55792256, 1, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55792256, 1, 0, 0, 0, -0.19, -1.39, -0.09, 0, 0, 0, 0, 0, 0, 0
XKFS, 55792256, 1, 0, 0, 0, 0, 0
XKQ, 55792256, 1, 0.998753, -0.04838008, 0.003105088, 0.01192144
AHR2, 55793263, -5.48, 0.59, 1.37, 0, 0, 0, 0.9987649, -0.04792855, 0.004606023, 0.0122615
PIDS, 55793269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PIDA, 55793273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMU, 55793277, 0, -0.0002336339, -0.0006632645, -0.001256092, 0.0176748, 0.1567489, -9.764747, 0, 0, 31.875, 1, 1, 2003, 1613
IMU, 55793277, 1, 0.0003868864, 0.0004059914, -0.0008055879, -0.01716098, 0.153673, -9.776901, 0, 0, 37.80193, 1, 1, 2014, 2014
IMU, 55793277, 2, -5.778434E-05, -3.850118E-05, -0.0008637708, -0.01225306, 0.1368615, -9.757177, 0, 0, 40.93816, 1, 1, 7986, 3993
MSG, 55793416, LOG: Log_Write_Motor called at 55793395
MSG, 55793426, LOG: Logged 0 motors
DCM, 55812219, -3.69444, -0.1970703, 34.79614
EAHR, 55812269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ATT, 55812886, 0, -3.69, 0, -0.19, 0, 34.79, 0.06, 0.1, 0
XKF4, 55812283, 0, 0, 0.01, 0, 0, 0, 0.01391771, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55812283, 0, -5.48, 0.6, 1.38, -0.1777904, -1.795246, -0.1098052, -0.07996446, 0, 0, -0.09725185, -0.01, 0, 0, 0
XKF2, 55812283, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55812283, 0, 0, 0, 0, -0.17, -1.37, -0.07, 0, 0, 0, 0, 0, 0, 0
XKF5, 55812283, 0, 0, 0, 0, 0, 0.31, 0.23, 0, 0, 0.5, 0.0001003085, 0.04553298, 0.1494615
XKFS, 55812283, 0, 0, 0, 0, 0, 0
XKQ, 55812283, 0, 0.9987702, -0.04777635, 0.004775646, 0.01235814
XKF4, 55812283, 1, 0, 0.01, 0, 0, 0, 0.01392886, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55812283, 1, -5.55, 0.41, 1.35, -0.1846541, -1.825759, -0.111881, -0.07545385, 0, 0, -0.109706, 0.02, 0.02, 0, 0
XKF2, 55812283, 1, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55812283, 1, 0, 0, 0, -0.19, -1.39, -0.09, 0, 0, 0, 0, 0, 0, 0
XKFS, 55812283, 1, 0, 0, 0, 0, 0
XKQ, 55812283, 1, 0.9987519, -0.04837475, 0.003157652, 0.01202237
AHR2, 55812964, -5.48, 0.6, 1.38, 0, 0, 0, 0.9987633, -0.04793158, 0.00465238, 0.0123647
PIDS, 55812974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PIDA, 55812995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMU, 55813013, 0, -0.000167338, -1.451553E-05, 0.000612705, 0.0263267, 0.153402, -9.771349, 0, 0, 31.875, 1, 1, 2003, 1613
IMU, 55813013, 1, 0.0003636237, 0.001112689, 0.0006669472, -0.01853718, 0.1566166, -9.779293, 0, 0, 37.92271, 1, 1, 2014, 2014
IMU, 55813013, 2, -2.165597E-05, 0.0007907001, 0.0008351429, -0.01595748, 0.1431538, -9.762753, 0, 0, 40.93711, 1, 1, 7986, 3993
BARO, 55813137, 0, -0.05651439, 99849.01, 38.88, -0.03443845, 55813, 0, 35, 1
MSG, 55813182, LOG: Log_Write_Motor called at 55813162
MSG, 55813205, LOG: Logged 0 motors
MAG, 55813215, 0, 89, -68, 269, -51, 9, 59, 0, 0, 0, 1, 55813213
THR, 55813238, 0, 0, 0, NaN, 0.0263267
BCN, 55813256, 0, 0, 0, 0, 0, 0, 0, 0, 0
NTUN, 55813260, 0, 0, 0, 3479, 0
STER, 55813341, 0, 0, 0, NaN, 0, -0.04163124
RCIN, 55813361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCI2, 55813365, 0, 0, 0, 2
RCOU, 55813372, 1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCO2, 55813376, 0, 0, 0, 0
VIBE, 55813380, 0, 0.05157855, 0.04033947, 0.0346746, 0
VIBE, 55813380, 1, 0.02122411, 0.02859147, 0.01735023, 0
VIBE, 55813380, 2, 0.0337491, 0.03214604, 0.02485425, 0
POWR, 55813517, 4.609321, 0, 4, 4, 6
MCU, 55813517, 42.49562, 3.311726, 3.263851, 3.357928
ATT, 55832892, 0, -3.68, 0, -0.2, 0, 34.77, 0.06, 0.1, 0
XKF4, 55832242, 0, 0, 0.01, 0, 0, 0, 0.01393748, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55832242, 0, -5.48, 0.59, 1.38, -0.179301, -1.806256, -0.1110929, -0.08089641, 0, 0, -0.09899928, -0.01, 0, 0, 0
XKF2, 55832242, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55832242, 0, 0, 0, 0, -0.17, -1.37, -0.07, 0, 0, 0, 0, 0, 0, 0
XKF5, 55832242, 0, 0, 0, 0, 0, 0.31, 0.23, 0, 0, 0.5, 8.80091E-05, 0.04068083, 0.1349923
XKFS, 55832242, 0, 0, 0, 0, 0, 0
XKQ, 55832242, 0, 0.9987715, -0.04776485, 0.004724399, 0.01231393
XKF4, 55832242, 1, 0, 0.01, 0, 0, 0, 0.01394775, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55832242, 1, -5.55, 0.41, 1.35, -0.1853977, -1.836329, -0.1130444, -0.07629966, 0, 0, -0.1113126, 0.02, 0.02, 0, 0
XKF2, 55832242, 1, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55832242, 1, 0, 0, 0, -0.19, -1.39, -0.09, 0, 0, 0, 0, 0, 0, 0
XKFS, 55832242, 1, 0, 0, 0, 0, 0
XKQ, 55832242, 1, 0.9987524, -0.04837115, 0.003150521, 0.01199891
AHR2, 55833052, -5.48, 0.59, 1.38, 0, 0, 0, 0.9987646, -0.04792007, 0.004601138, 0.01232048
PIDS, 55833057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PIDA, 55833061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMU, 55833066, 0, -8.661819E-05, 0.000137323, 0.00192101, 0.00465691, 0.174836, -9.783427, 0, 0, 31.875, 1, 1, 2003, 1613
IMU, 55833066, 1, 0.0003097881, 0.001748322, 0.001963693, -0.01714817, 0.1837102, -9.791025, 0, 0, 38.16425, 1, 1, 2014, 2014
IMU, 55833066, 2, 5.687244E-05, 0.001342933, 0.002235373, -0.02291668, 0.1625119, -9.779356, 0, 0, 40.936, 1, 1, 7986, 3993
MSG, 55833179, LOG: Log_Write_Motor called at 55833172
MSG, 55833193, LOG: Logged 0 motors
ATT, 55853461, 0, -3.66, 0, -0.21, 0, 34.74, 0.05, 0.1, 0
XKF4, 55852250, 0, 0, 0.02, 0, 0, 0, 0.01395584, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55852250, 0, -5.48, 0.58, 1.36, -0.1800078, -1.815556, -0.1117779, -0.08202562, 0, 0, -0.1005191, -0.01, 0, 0, 0
XKF2, 55852250, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55852250, 0, 0, 0, 0, -0.18, -1.44, -0.08, 0, 0, 0, 0, 0, 0, 0
XKF5, 55852250, 0, 0, 0, 0, 0, 0.31, 0.23, 0, 0, 0.5, 0.0001276354, 0.05874564, 0.190288
XKFS, 55852250, 0, 0, 0, 0, 0, 0
XKQ, 55852250, 0, 0.9987731, -0.04776968, 0.004669152, 0.01218644
XKF4, 55852250, 1, 0, 0.02, 0, 0, 0, 0.01396697, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55852250, 1, -5.55, 0.4, 1.33, -0.1861022, -1.846485, -0.1138748, -0.07760825, 0, 0, -0.1127875, 0.02, 0.02, 0, 0
XKF2, 55852250, 1, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55852250, 1, 0, 0, 0, -0.19, -1.47, -0.09, 0, 0, 0, 0, 0, 0, 0
XKFS, 55852250, 1, 0, 0, 0, 0, 0
XKQ, 55852250, 1, 0.9987546, -0.04836598, 0.003074241, 0.01185217
AHR2, 55853576, -5.48, 0.58, 1.36, 0, 0, 0, 0.9987662, -0.04792493, 0.004545911, 0.01219297
PIDS, 55853581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PIDA, 55853585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMU, 55853590, 0, 4.609609E-05, -0.001041577, 0.0003653089, -0.003057546, 0.1863032, -9.779045, 0, 0, 31.875, 1, 1, 2003, 1613
IMU, 55853590, 1, 0.0003016731, 0.0009757985, 0.0003065858, -0.01570714, 0.184095, -9.790651, 0, 0, 37.92271, 1, 1, 2014, 2014
IMU, 55853590, 2, 5.020777E-05, 0.0004782568, 0.0006828111, -0.02239645, 0.150028, -9.778732, 0, 0, 40.93401, 1, 1, 7986, 3993
MSG, 55853746, LOG: Log_Write_Motor called at 55853726
MSG, 55853770, LOG: Logged 0 motors
STAK, 55868797, 7, 177, 1456, 1096, rcin
ATT, 55872958, 0, -3.65, 0, -0.21, 0, 34.71, 0.05, 0.1, 0
XKF4, 55872326, 0, 0, 0.02, 0, 0, 0, 0.01396477, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55872326, 0, -5.48, 0.58, 1.36, -0.1819557, -1.824755, -0.1123367, -0.08131638, 0, 0, -0.1020321, -0.01, 0, 0, 0
XKF2, 55872326, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55872326, 0, 0, 0, 0, -0.18, -1.44, -0.08, 0, 0, 0, 0, 0, 0, 0
XKF5, 55872326, 0, 0, 0, 0, 0, 0.31, 0.23, 0, 0, 0.5, 0.0001178005, 0.05276531, 0.1725725
XKFS, 55872326, 0, 0, 0, 0, 0, 0
XKQ, 55872326, 0, 0.9987749, -0.04775092, 0.004631635, 0.0121309
XKF4, 55872326, 1, 0, 0.02, 0, 0, 0, 0.01397562, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55872326, 1, -5.55, 0.39, 1.33, -0.1863986, -1.856704, -0.1146335, -0.07708298, 0, 0, -0.1142831, 0.02, 0.02, 0, 0
XKF2, 55872326, 1, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55872326, 1, 0, 0, 0, -0.19, -1.47, -0.09, 0, 0, 0, 0, 0, 0, 0
XKFS, 55872326, 1, 0, 0, 0, 0, 0
XKQ, 55872326, 1, 0.9987556, -0.04836264, 0.003036419, 0.01179408
AHR2, 55873081, -5.48, 0.58, 1.36, 0, 0, 0, 0.9987679, -0.04790617, 0.004508403, 0.01213743
PIDS, 55873086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PIDA, 55873090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMU, 55873095, 0, -5.704465E-05, -0.001689442, -0.001328178, -0.009836366, 0.179087, -9.758762, 0, 0, 31.875, 1, 1, 2003, 1613
IMU, 55873095, 1, 0.0002972402, -7.574636E-05, -0.001852663, -0.0155353, 0.163042, -9.780743, 0, 0, 37.92271, 1, 1, 2014, 2014
IMU, 55873095, 2, 3.84041E-05, -0.000552169, -0.001414119, -0.02662288, 0.1333298, -9.765408, 0, 0, 40.93195, 1, 1, 7986, 3993
MSG, 55873214, LOG: Log_Write_Motor called at 55873202
MSG, 55873237, LOG: Logged 0 motors
ATT, 55892880, 0, -3.64, 0, -0.2, 0, 34.73, 0.05, 0.1, 0
XKF4, 55892240, 0, 0, 0.02, 0, 0, 0, 0.01398372, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55892240, 0, -5.48, 0.6, 1.39, -0.1803333, -1.8362, -0.1125244, -0.08019641, 0, 0, -0.1037376, -0.01, 0, 0, 0
XKF2, 55892240, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55892240, 0, 0, 0, 0, -0.18, -1.44, -0.08, 0, 0, 0, 0, 0, 0, 0
XKF5, 55892240, 0, 0, 0, 0, 0, 0.31, 0.23, 0, 0, 0.5, 0.0001041041, 0.04724372, 0.1561127
XKFS, 55892240, 0, 0, 0, 0, 0, 0
XKQ, 55892240, 0, 0.9987706, -0.04775431, 0.004780556, 0.01240858
XKF4, 55892240, 1, 0, 0.02, 0, 0, 0, 0.01399451, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55892240, 1, -5.55, 0.41, 1.35, -0.1879232, -1.868186, -0.1148704, -0.07624004, 0, 0, -0.1158456, 0.02, 0.02, 0, 0
XKF2, 55892240, 1, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55892240, 1, 0, 0, 0, -0.19, -1.47, -0.09, 0, 0, 0, 0, 0, 0, 0
XKFS, 55892240, 1, 0, 0, 0, 0, 0
XKQ, 55892240, 1, 0.9987533, -0.04835948, 0.003135321, 0.01197562
AHR2, 55893073, -5.48, 0.6, 1.39, 0, 0, 0, 0.9987637, -0.04790952, 0.004657281, 0.01241513
PIDS, 55893078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PIDA, 55893103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMU, 55893109, 0, -0.0002201671, -0.001775332, -0.002180372, 0.0468692, 0.1500669, -9.74162, 0, 0, 31.875, 1, 1, 2003, 1613
IMU, 55893109, 1, 0.0003003856, -0.00105531, -0.003641834, -0.02800467, 0.1420067, -9.769143, 0, 0, 37.80193, 1, 1, 2014, 2014
IMU, 55893109, 2, 0.0001168095, -0.00130989, -0.002992716, 0.004155257, 0.1162443, -9.762602, 0, 0, 40.93062, 1, 1, 7986, 3993
MSG, 55893206, LOG: Log_Write_Motor called at 55893199
MSG, 55893215, LOG: Logged 0 motors
DCM, 55912190, -3.633672, -0.1982336, 34.71929
EAHR, 55912214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ATT, 55912863, 0, -3.63, 0, -0.19, 0, 34.71, 0.05, 0.1, 0
XKF4, 55912228, 0, 0, 0.02, 0, 0, 0, 0.01400304, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55912228, 0, -5.48, 0.6, 1.39, -0.1833321, -1.846531, -0.1134663, -0.08104347, 0, 0, -0.1054276, -0.01, 0, 0, 0
XKF2, 55912228, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55912228, 0, 0, 0, 0, -0.18, -1.44, -0.08, 0, 0, 0, 0, 0, 0, 0
XKF5, 55912228, 0, 0, 0, 0, 0, 0.32, 0.23, 0, 0, 0.5, 9.131811E-05, 0.04212782, 0.1407113
XKFS, 55912228, 0, 0, 0, 0, 0, 0
XKQ, 55912228, 0, 0.9987704, -0.04775219, 0.004804286, 0.01242285
XKF4, 55912228, 1, 0, 0.02, 0, 0, 0, 0.01401344, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55912228, 1, -5.55, 0.41, 1.36, -0.1880364, -1.87901, -0.1159332, -0.07709271, 0, 0, -0.1175306, 0.02, 0.02, 0, 0
XKF2, 55912228, 1, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55912228, 1, 0, 0, 0, -0.19, -1.47, -0.09, 0, 0, 0, 0, 0, 0, 0
XKFS, 55912228, 1, 0, 0, 0, 0, 0
XKQ, 55912228, 1, 0.9987524, -0.04835644, 0.003174678, 0.0120561
AHR2, 55912970, -5.48, 0.6, 1.39, 0, 0, 0, 0.9987635, -0.0479074, 0.004681009, 0.01242941
PIDS, 55912977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PIDA, 55912995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMU, 55913012, 0, -0.0003367402, 0.001460645, 0.003310602, -0.002302485, 0.1619342, -9.75628, 0, 0, 31.875, 1, 1, 2003, 1613
IMU, 55913012, 1, 0.0002209456, 0.001500834, 0.001951139, -0.01412008, 0.1547908, -9.774534, 0, 0, 37.86232, 1, 1, 2014, 2014
IMU, 55913012, 2, 0.0002061131, 0.001278306, 0.002471241, -0.02754704, 0.1287213, -9.764538, 0, 0, 40.93008, 1, 1, 7986, 3993
BARO, 55913202, 0, 0.624484, 99841.46, 38.9, -0.1501164, 55913, 0, 35, 1
MSG, 55913244, LOG: Log_Write_Motor called at 55913232
MSG, 55913253, LOG: Logged 0 motors
MAG, 55913262, 0, 89, -67, 269, -51, 9, 59, 0, 0, 0, 1, 55913260
THR, 55913270, 0, 0, 0, NaN, -0.002302485
BCN, 55913275, 0, 0, 0, 0, 0, 0, 0, 0, 0
NTUN, 55913280, 0, 0, 0, 3471, 0
STER, 55913286, 0, 0, 0, NaN, 0, 0.1072252
RCIN, 55913298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCI2, 55913302, 0, 0, 0, 2
RCOU, 55913309, 1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCO2, 55913314, 0, 0, 0, 0
VIBE, 55913319, 0, 0.1042486, 0.04365381, 0.04337994, 0
VIBE, 55913319, 1, 0.03246154, 0.03299908, 0.01786992, 0
VIBE, 55913319, 2, 0.06790306, 0.03563165, 0.02612454, 0
POWR, 55913409, 4.608711, 0, 4, 4, 6
MCU, 55913409, 42.53567, 3.311589, 3.263851, 3.357928
ATT, 55933389, 0, -3.62, 0, -0.21, 0, 34.67, 0.05, 0.09, 0
XKF4, 55932222, 0, 0, 0.02, 0, 0, 0, 0.01402175, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55932222, 0, -5.48, 0.58, 1.36, -0.1836518, -1.854917, -0.1146064, -0.08259492, 0, 0, -0.1069485, -0.01, 0, 0, 0
XKF2, 55932222, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55932222, 0, 0, 0, 0, -0.18, -1.51, -0.09, 0, 0, 0, 0, 0, 0, 0
XKF5, 55932222, 0, 0, 0, 0, 0, 0.32, 0.23, 0, 0, 0.5, 0.0001320777, 0.06096587, 0.1987028
XKFS, 55932222, 0, 0, 0, 0, 0, 0
XKQ, 55932222, 0, 0.9987742, -0.04774975, 0.00465593, 0.01217971
XKF4, 55932222, 1, 0, 0.02, 0.01, 0, 0, 0.01403232, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55932222, 1, -5.55, 0.39, 1.33, -0.18879, -1.887549, -0.1171028, -0.07899955, 0, 0, -0.118963, 0.02, 0.02, 0, 0
XKF2, 55932222, 1, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55932222, 1, 0, 0, 0, -0.2, -1.53, -0.1, 0, 0, 0, 0, 0, 0, 0
XKFS, 55932222, 1, 0, 0, 0, 0, 0
XKQ, 55932222, 1, 0.9987562, -0.04834707, 0.003042481, 0.01180479
AHR2, 55933598, -5.48, 0.58, 1.36, 0, 0, 0, 0.9987673, -0.047905, 0.00453269, 0.01218624
PIDS, 55933603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PIDA, 55933607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMU, 55933612, 0, -0.0003637436, 0.0009372751, 0.001744014, -0.01503357, 0.1878121, -9.772877, 0, 0, 31.875, 1, 1, 2003, 1613
IMU, 55933612, 1, 0.0002338704, 0.0008768968, 0.0007421462, -0.009520181, 0.1867183, -9.788375, 0, 0, 37.68116, 1, 1, 2014, 2014
IMU, 55933612, 2, 0.0003134203, 0.0004086459, 0.0008737848, -0.04107101, 0.167073, -9.774631, 0, 0, 40.92992, 1, 1, 7986, 3993
MSG, 55933778, LOG: Log_Write_Motor called at 55933767
MSG, 55933788, LOG: Logged 0 motors
ATT, 55953095, 0, -3.61, 0, -0.2, 0, 34.68, 0.05, 0.09, 0
XKF4, 55952200, 0, 0, 0.02, 0, 0, 0, 0.01403108, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55952200, 0, -5.48, 0.59, 1.38, -0.1845732, -1.864964, -0.1155906, -0.08210439, 0, 0, -0.1086151, -0.01, 0, 0, 0
XKF2, 55952200, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55952200, 0, 0, 0, 0, -0.18, -1.51, -0.09, 0, 0, 0, 0, 0, 0, 0
XKF5, 55952200, 0, 0, 0, 0, 0, 0.32, 0.23, 0, 0, 0.5, 0.0001218922, 0.05468336, 0.179969
XKFS, 55952200, 0, 0, 0, 0, 0, 0
XKQ, 55952200, 0, 0.9987706, -0.0477668, 0.004769093, 0.01236654
XKF4, 55952200, 1, 0, 0.02, 0.01, 0, 0, 0.01404156, 0, 0, 0, 50, 65703, 0, 0
XKF1, 55952200, 1, -5.55, 0.41, 1.35, -0.1895025, -1.897642, -0.1178974, -0.07825389, 0, 0, -0.1205376, 0.02, 0.02, 0, 0
XKF2, 55952200, 1, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 55952200, 1, 0, 0, 0, -0.2, -1.53, -0.1, 0, 0, 0, 0, 0, 0, 0
XKFS, 55952200, 1, 0, 0, 0, 0, 0
XKQ, 55952200, 1, 0.9987539, -0.04834902, 0.003135001, 0.01196406
AHR2, 55953249, -5.48, 0.59, 1.38, 0, 0, 0, 0.9987637, -0.04792202, 0.004645824, 0.01237309
